variable,panel,T_K,w_m_s,continuation_value,digitized_value,signed_relative_error,absolute_error
s,saturation_ratio,190.0,1.5902352409046194,1.58788005374867,1.5882591093117409,-0.00023866103512241204,0.00037905556307094024
s,saturation_ratio,190.0,1.6395972824700733,1.587983881371357,1.5884615384615386,-0.00030070422142186836,0.00047765709018166014
s,saturation_ratio,190.0,1.69912622164714,1.588105013687203,1.5884615384615386,-0.00022444658917008923,0.00035652477433556484
s,saturation_ratio,190.0,1.7518683172946936,1.5882088414521003,1.5885627530364372,-0.00022278728596681032,0.00035391158433695225
s,saturation_ratio,190.0,1.815473486455109,1.588329973925102,1.5888663967611336,-0.0003376135571405493,0.0005364228360316137
s,saturation_ratio,190.0,1.87182708458591,1.5884338018338497,1.5888663967611336,-0.00027226639581887037,0.00043259492728386917
s,saturation_ratio,190.0,1.9397876026104544,1.588554934471813,1.5888663967611336,-0.00019602799200452636,0.0003114622893205521
s,saturation_ratio,210.0,0.0051552035833936,1.5113659346783368,1.5117408906882592,-0.0002480292834784175,0.0003749560099224336
s,saturation_ratio,210.0,0.0053423738134509,1.5114715360447921,1.5117408906882592,-0.00017817513909045729,0.00026935464346711235
s,saturation_ratio,210.0,0.0055082049253861,1.5115620515623742,1.5119433198380567,-0.00025217101109541585,0.00038126827568252253
s,saturation_ratio,210.0,0.0057081915925292,1.511667653078799,1.5119433198380567,-0.00018232612006074242,0.000275666759257831
s,saturation_ratio,210.0,0.0058853779505009,1.511758168727049,1.5121457489878545,-0.0002563114442274938,0.0003875802608055423
s,saturation_ratio,210.0,0.0060990586572178,1.5118637703861058,1.5121457489878545,-0.00018647580892084187,0.00028197860174872247
s,saturation_ratio,210.0,0.0062883778090035,1.511954286163309,1.5123481781376518,-0.00026045058937932325,0.0003938919743426972
s,saturation_ratio,210.0,0.0065166902514044,1.5120598879768854,1.5123481781376518,-0.00019062419946270422,0.00028829016076636904
s,saturation_ratio,210.0,0.0067189729871813,1.5121504038773301,1.5125506072874495,-0.0002645884429857724,0.00040020341011937077
s,saturation_ratio,210.0,0.0069629190698948,1.5122560058388919,1.5125506072874495,-0.00019477130030443605,0.0002946014485576409
s,saturation_ratio,210.0,0.0071790530680003,1.51234652186967,1.512753036437247,-0.0002687250051961698,0.0004065145675771209
s,saturation_ratio,210.0,0.0074397033008368,1.512452123975098,1.512753036437247,-0.00019891710999807958,0.00030091246214891676
s,saturation_ratio,210.0,0.0076706370231719,1.512542640132902,1.5129554655870443,-0.0002728602814373312,0.0004128254541422294
s,saturation_ratio,210.0,0.007949135218847,1.5126482423924543,1.5129554655870443,-0.0002030616244680885,0.0003072231945899784
s,saturation_ratio,210.0,0.0081958820730162,1.5127387586747818,1.513157894736842,-0.00027699426710067537,0.00041913606206023246
s,saturation_ratio,210.0,0.0084934503665498,1.5128443610803455,1.513157894736842,-0.00020720485124989808,0.0003135336564965563
s,saturation_ratio,210.0,0.0087570931530028,1.5129348774926732,1.5133603238866398,-0.00028112696444554483,0.0004254463939665776
s,saturation_ratio,210.0,0.0090750373648202,1.5130404800433306,1.5133603238866398,-0.0002113467878474293,0.0003198438433091866
s,saturation_ratio,210.0,0.0093567330285105,1.5131309965807664,1.5135627530364373,-0.0002852583778271965,0.00043175645567083976
s,saturation_ratio,210.0,0.0096964483947809,1.5132365992851535,1.5135627530364373,-0.00021548743230463292,0.0003261537512837531
s,saturation_ratio,210.0,0.010682004961377,1.5135232355897248,1.5133603238866398,0.00010764898518459215,0.00016291170308502245
s,saturation_ratio,210.0,0.0110698370408965,1.513628838584473,1.5133603238866398,0.00017742945522952077,0.0002685146978331776
s,saturation_ratio,210.0,0.0114134527161627,1.5137193555005752,1.5135627530364373,0.00010346611914424268,0.00015660246413795598
s,saturation_ratio,210.0,0.011827841505291,1.5138249586486605,1.5135627530364373,0.00017323735781500142,0.0002622056122232319
s,saturation_ratio,210.0,0.0121949861823777,1.5139154756918287,1.5137651821862348,9.928455705188322e-05,0.00015029350559392363
s,saturation_ratio,210.0,0.012637750145503,1.5140210789820063,1.5143724696356275,-0.00023203713793461104,0.0003513906536212197
s,saturation_ratio,210.0,0.0130300349672261,1.5141115961545124,1.5143724696356275,-0.00017226507107456277,0.0002608734811151425
s,saturation_ratio,210.0,0.0135031170876542,1.5142171995922173,1.514574898785425,-0.0002361713464910613,0.0003576991932077167
s,saturation_ratio,210.0,0.0139222635194518,1.5143077168860237,1.5147773279352226,-0.00031001985607942136,0.0004696110491988481
s,saturation_ratio,210.0,0.0144277398258092,1.5144133204766745,1.5147773279352226,-0.0002403042690401283,0.0003640074585480324
s,saturation_ratio,210.0,0.0148755872100566,1.5145038378988076,1.5143724696356275,8.674765674501621e-05,0.0001313682631800539
s,saturation_ratio,210.0,0.0154156758865373,1.5146094416296056,1.5143724696356275,0.00015648197436864028,0.00023697199397809676
s,saturation_ratio,210.0,0.0158941895141424,1.5146999591807466,1.514574898785425,8.257128480199458e-05,0.00012506039532156343
s,saturation_ratio,210.0,0.0164712606345768,1.5148055630602784,1.514574898785425,0.00015229638034954475,0.00023066427485329832
s,saturation_ratio,210.0,0.0169825403692762,1.5148960807316199,1.5147773279352226,7.839620662870095e-05,0.0001187527963972812
s,saturation_ratio,210.0,0.0175991262977377,1.5150016847629175,1.515384615384615,-0.0002526953341151582,0.00038293062169758585
s,saturation_ratio,210.0,0.018145415790939,1.5150922025630493,1.515384615384615,-0.0001929627756525449,0.0002924128215657795
s,saturation_ratio,210.0,0.01880422229453,1.5151978067333485,1.515587044534413,-0.000256823125051299,0.00038923780106459027
s,saturation_ratio,210.0,0.0193879188311384,1.51528832466216,1.515587044534413,-0.00019709845985442352,0.0002987198722530504
s,saturation_ratio,210.0,0.0200918369537215,1.5153939289823921,1.5157894736842106,-0.0002609496296719021,0.00039554470181846213
s,saturation_ratio,210.0,0.0207155019721573,1.5154844470310984,1.5157894736842106,-0.0002012328614281621,0.0003050266531121615
s,saturation_ratio,210.0,0.0214676207211376,1.5155900515011331,1.515991902834008,-0.00026507485437338694,0.00040185133287495844
s,saturation_ratio,210.0,0.0221339910537089,1.5156805696783018,1.515991902834008,-0.00020536597532235963,0.00031133315570630593
s,saturation_ratio,210.0,0.0229376109555405,1.515786174286986,1.5161943319838056,-0.0002691988013736528,0.0004081576968195666
s,saturation_ratio,210.0,0.0236496108384984,1.5158766925925071,1.5161943319838056,-0.00020949780948123674,0.0003176393912984743
s,saturation_ratio,210.0,0.0245082584224011,1.5159822973523176,1.516396761133603,-0.00027332146302902564,0.0004144637812855123
s,saturation_ratio,210.0,0.02526901232838,1.5160728157774277,1.516396761133603,-0.00021362836196856875,0.00032394535617541464
s,saturation_ratio,210.0,0.0261864556018249,1.5161784206850875,1.5165991902834008,-0.00027744284779339677,0.00042076959831338634
s,saturation_ratio,210.0,0.0269993019509813,1.5162689392383337,1.5165991902834008,-0.00021775762982268745,0.00033025104506712033
s,saturation_ratio,210.0,0.027979566934857,1.5163745442850773,1.5168016194331984,-0.00028156295632160834,0.00042707514812101444
s,saturation_ratio,210.0,0.0288480727448755,1.5164650629655643,1.5168016194331984,-0.00022188561992691642,0.000336556467634086
s,saturation_ratio,210.0,0.0298954611408956,1.516570668163835,1.517004048582996,-0.0002856817815127133,0.00043338041916118897
s,saturation_ratio,210.0,0.0308234376801502,1.5166611869643924,1.517004048582996,-0.00022601232931705143,0.0003428616186036404
s,saturation_ratio,210.0,0.0319425457480323,1.5167667923085684,1.5172064777327936,-0.00028979933231122794,0.0004396854242252335
s,saturation_ratio,210.0,0.0329340652605944,1.5168573112369366,1.5172064777327936,-0.00023013775710923918,0.00034916649585703396
s,saturation_ratio,210.0,0.0341298039878493,1.5169629167214107,1.5168016194331984,0.00010634039820752662,0.00016129728821234757
s,saturation_ratio,210.0,0.0351892175637368,1.5170534357751304,1.5168016194331984,0.0001660179806678696,0.00025181634193205404
s,saturation_ratio,210.0,0.03646683421658,1.517159041410747,1.517004048582996,0.00010217034548830906,0.0001549928277508883
s,saturation_ratio,210.0,0.0375987908856671,1.5172495605857983,1.517004048582996,0.0001618400445480249,0.0002455120028022062
s,saturation_ratio,210.0,0.0389638920356228,1.5173551663653855,1.5172064777327936,9.800158038744042e-05,0.0001486886325918757
s,saturation_ratio,210.0,0.0401733591690013,1.5174456856679233,1.5172064777327936,0.0001576634022068736,0.00023920793512965943
s,saturation_ratio,210.0,0.0416319352962483,1.5175512915890166,1.5174089068825911,9.383410482148042e-05,0.00014238470642546908
s,saturation_ratio,210.0,0.0429242204045665,1.5176418110150254,1.518016194331984,-0.00024662669499613986,0.0003743833169587152
s,saturation_ratio,210.0,0.0444826721859923,1.5177474170868777,1.518016194331984,-0.0001770582198727535,0.00026877724510643297
s,saturation_ratio,210.0,0.0458634462104305,1.5178379366354728,1.5182186234817814,-0.0002507457361018931,0.0003806868463085422
s,saturation_ratio,210.0,0.0475286126077536,1.5179435428493697,1.5182186234817814,-0.00018118644321514783,0.0002750806324116617
s,saturation_ratio,210.0,0.0490039348058441,1.5180340625251285,1.518421052631579,-0.0002548635016484305,0.00038699010645038
s,saturation_ratio,210.0,0.0507831230770636,1.5181396688817328,1.518421052631579,-0.0001853133881135481,0.00028138374984609804
s,saturation_ratio,210.0,0.0523594676125598,1.5182301886790914,1.5186234817813766,-0.00025897999537308365,0.0003932931022851971
s,saturation_ratio,210.0,0.0542604853784322,1.5183357951860728,1.5186234817813766,-0.00018943905369249832,0.000287686595303871
s,saturation_ratio,210.0,0.0559447697319145,1.5184263151072652,1.518825910931174,-0.0002630952112633544,0.00039959582390869386
s,saturation_ratio,210.0,0.0579759592381749,1.5185319217543747,1.518825910931174,-0.00019356344574013437,0.0002939891767992364
s,saturation_ratio,210.0,0.0597755745630647,1.5186224418024086,1.5190283400809717,-0.0002672091545977613,0.00040589827856307714
s,saturation_ratio,210.0,0.061945849288745,1.5187280485934207,1.5190283400809717,-0.00019768656030139974,0.00030029148755095214
s,saturation_ratio,210.0,0.0638686928459403,1.518818568761192,1.5192307692307692,-0.00027132182807615776,0.00041220046957723966
s,saturation_ratio,210.0,0.0661875766184342,1.5189241757021998,1.5192307692307692,-0.0002018083985519582,0.0003065935285693211
s,saturation_ratio,210.0,0.0682420864318988,1.5190146959950461,1.519433198380567,-0.00027543322468326673,0.00041850238552076924
s,saturation_ratio,210.0,0.0707197552204202,1.519120303074275,1.519433198380567,-0.00020592896523871445,0.00031289530629186046
s,saturation_ratio,210.0,0.0729149471058065,1.5192108234936417,1.5196356275303644,-0.0002795433517264313,0.0004248040367227368
s,saturation_ratio,210.0,0.0755622736766468,1.519316430717961,1.5196356275303644,-0.0002100482553980302,0.0003191968124034439
s,saturation_ratio,210.0,0.0779077808054444,1.5194069512552122,1.519838056680162,-0.00028365221087528806,0.00043110542494972925
s,saturation_ratio,210.0,0.0807363824349864,1.5195125586291478,1.519838056680162,-0.00021416627224423788,0.000325498051014117
s,saturation_ratio,210.0,0.0832424976078165,1.519603079292708,1.519433198380567,0.00011180544977045221,0.00016988091214109602
s,saturation_ratio,210.0,0.0862647870626866,1.5197086868029663,1.519433198380567,0.00018130999289278301,0.00027548842239943916
s,saturation_ratio,210.0,0.0889425078772505,1.5197992075927271,1.5196356275303644,0.00010764426642758087,0.0001635800623627226
s,saturation_ratio,210.0,0.0921717478853238,1.5199048152492576,1.5196356275303644,0.0001771396471736068,0.0002691877188931713
s,saturation_ratio,210.0,0.0950328249972156,1.5199953361566043,1.519838056680162,0.00010348436516055338,0.0001572794764423957
s,saturation_ratio,210.0,0.0984831864485114,1.5201009439608268,1.520445344129555,-0.00022651269251984909,0.000344400168728054
s,saturation_ratio,210.0,0.1084931145326827,1.5203875940935851,1.5202429149797572,9.516841841680937e-05,0.00014467911382798349
s,saturation_ratio,210.0,0.1124321793781775,1.5204932021812343,1.5202429149797572,0.00016463632161078755,0.00025028720147712846
s,saturation_ratio,210.0,0.1159221548038278,1.5205837234577422,1.520445344129555,9.101236602917694e-05,0.00013837932818727694
s,saturation_ratio,210.0,0.1201309461798391,1.5206893316911683,1.520445344129555,0.0001604711162787961,0.000243987561613368
s,saturation_ratio,210.0,0.1238598968445554,1.520779853093348,1.5206477732793522,8.6857598660761e-05,0.00013207981399587787
s,saturation_ratio,210.0,0.1283568842112516,1.5208854614624128,1.5206477732793522,0.00015630719173579167,0.00023768818306058037
s,saturation_ratio,210.0,0.1323411738878178,1.5209759829901577,1.5208502024291497,8.270410906155085e-05,0.00012578056100798207
s,saturation_ratio,210.0,0.1371460913972693,1.521081591507837,1.5214574898785425,-0.0002470646555727326,0.00037589837070539645
s,saturation_ratio,210.0,0.1414032043639272,1.521172113152575,1.5214574898785425,-0.00018756799178804706,0.00028537672596740116
s,saturation_ratio,210.0,0.1465371374595845,1.5212777218141251,1.5216599190283402,-0.00025117124361080374,0.00038219721421506314
s,saturation_ratio,210.0,0.1510857552263796,1.5213682435842182,1.5216599190283402,-0.00019168241239360387,0.0002916754441220082
s,saturation_ratio,210.0,0.1565712331724292,1.5214738523826028,1.5218623481781377,-0.00025527656689843415,0.00038849579553490443
s,saturation_ratio,210.0,0.1614313164613742,1.521564374276408,1.5218623481781377,-0.000195795567244574,0.00029797390172969784
s,saturation_ratio,210.0,0.1672924112080218,1.521669983223033,1.5220647773279352,-0.0002593806195261722,0.00039479410490228517
s,saturation_ratio,210.0,0.1724852875468317,1.521760505235072,1.5220647773279352,-0.0001999074529517575,0.00030427209286321144
s,saturation_ratio,210.0,0.1787477193653608,1.5218661143236711,1.5222672064777327,-0.0002634834097159904,0.0004010921540615886
s,saturation_ratio,210.0,0.1842961766791503,1.52195663646075,1.5222672064777327,-0.00020401806966686533,0.00031057001698275855
s,saturation_ratio,210.0,0.1909874270303166,1.5220622456873725,1.5224696356275305,-0.00026758493609632455,0.00040738994015798724
s,saturation_ratio,210.0,0.1969158136419645,1.5221527679463196,1.5224696356275305,-0.00020812742257434754,0.00031686768121086395
s,saturation_ratio,210.0,0.2040652457730275,1.5222583773208092,1.5220647773279352,0.0001271956330359431,0.00019359999287393848
s,saturation_ratio,210.0,0.2103995772510437,1.5223488996992254,1.5220647773279352,0.00018666904032097425,0.00028412237129016304
s,saturation_ratio,210.0,0.2180385650506509,1.5224545092138007,1.5222672064777327,0.00012304195693824067,0.00018730273606792913
s,saturation_ratio,210.0,0.2248066383734253,1.5225450317169418,1.5228744939271257,-0.0002163423259748247,0.0003294622101839284
s,saturation_ratio,210.0,0.2329687040498038,1.5226506413707237,1.523076923076923,-0.00027988192831266784,0.00042628170619929406
s,saturation_ratio,210.0,0.2402002195872251,1.5227411639938981,1.523076923076923,-0.00022044788279409726,0.0003357590830248558
s,saturation_ratio,210.0,0.2489211807738554,1.522846773795175,1.5232793522267207,-0.0002839783989150905,0.00043257843154576037
s,saturation_ratio,210.0,0.2566478726215917,1.522937296539046,1.5232793522267207,-0.0002245521723738612,0.00034205568767475825
s,saturation_ratio,210.0,0.2659659995559069,1.5230429064785298,1.5234817813765182,-0.00028807361095706756,0.00043887489798843937
s,saturation_ratio,210.0,0.2742217747942974,1.5231334293468124,1.5234817813765182,-0.00022865519887681036,0.0003483520297058451
s,saturation_ratio,210.0,0.2841779582591569,1.5232390394266793,1.523076923076923,0.00010644002761775267,0.00016211634975626943
s,saturation_ratio,210.0,0.2929990457478196,1.5233295624131686,1.523076923076923,0.00016587431167643124,0.0002526393362456414
s,saturation_ratio,210.0,0.3036369765127355,1.5234351726401598,1.5232793522267207,0.00010229273653011321,0.00015582041343908948
s,saturation_ratio,210.0,0.3130620858738538,1.523525695748567,1.5232793522267207,0.000161719202381472,0.0002463435218462706
s,saturation_ratio,210.0,0.3244284464234118,1.5236313061118947,1.5234817813765182,9.814671708206294e-05,0.0001495247353764384
s,saturation_ratio,210.0,0.334498937911362,1.5237218293444015,1.5234817813765182,0.0001575653682358757,0.000240047967883239
s,saturation_ratio,210.0,0.3466436073022021,1.523827439849282,1.5236842105263158,9.400197362201554e-05,0.0001432293229661763
s,saturation_ratio,210.0,0.3574036733049631,1.5239179631981785,1.5242914979757085,-0.00024505468804756546,0.00037353477752999353
s,saturation_ratio,210.0,0.370379946050292,1.5240235738498136,1.5242914979757085,-0.00017576961247290629,0.0002679241258949361
s,saturation_ratio,210.0,0.3818768050191228,1.524114097321842,1.524493927125506,-0.00024915140487315396,0.0003798298036639114
s,saturation_ratio,210.0,0.395741624961291,1.524219708107953,1.524493927125506,-0.0001798754410718716,0.0002742190175530901
s,saturation_ratio,210.0,0.4080257286196954,1.5243102317037698,1.5246963562753038,-0.00025324686449519835,0.0003861245715339745
s,saturation_ratio,210.0,0.4228399388171458,1.5244158426325967,1.5246963562753038,-0.00018398000464326002,0.000280513642707092
s,saturation_ratio,210.0,0.4359651935584206,1.5245063663437521,1.5248987854251013,-0.00025734106755139873,0.00039241908134912684
s,saturation_ratio,210.0,0.4517938032835841,1.5246119774182072,1.5248987854251013,-0.0001880833073220094,0.00028680800689406816
s,saturation_ratio,210.0,0.4658178067285164,1.5247025012529452,1.5251012145748988,-0.0002614340072273572,0.0003987133219536254
s,saturation_ratio,210.0,0.4827302767483261,1.524808112460782,1.5251012145748988,-0.00019218535223481208,0.00029310211411681664
s,saturation_ratio,210.0,0.4977145705011165,1.5248986364189976,1.5253036437246963,-0.00026552569212363435,0.00040500730569870136
s,saturation_ratio,210.0,0.515785117892038,1.5250042477707078,1.5253036437246963,-0.0001962861330727754,0.0002993959539885349
s,saturation_ratio,210.0,0.5317954576036306,1.5250947718439727,1.525506072874494,-0.0002696161213873953,0.00041130103052133826
s,saturation_ratio,210.0,0.5511033814388269,1.5252003833394328,1.525506072874494,-0.00020038565594515372,0.00030568953506127094
s,saturation_ratio,210.0,0.5682100253627601,1.5252909075359706,1.5257085020242915,-0.0002737052902090049,0.00041759448832090484
s,saturation_ratio,210.0,0.5888400547006117,1.52539651916448,1.5257085020242915,-0.0002044839229758195,0.0003119828598114882
s,saturation_ratio,210.0,0.6071180720076619,1.5254870434841865,1.525910931174089,-0.00027779320617120275,0.00042388768990253567
s,saturation_ratio,210.0,0.6291607377087152,1.5255926552577195,1.525910931174089,-0.00020858092688586858,0.0003182759163695703
s,saturation_ratio,210.0,0.6486903379133121,1.5256831796921875,1.5261133603238868,-0.00028187986743527955,0.0004301806316993062
s,saturation_ratio,210.0,0.6722423699173036,1.5257887916076016,1.5261133603238868,-0.00021267667574595127,0.00032456871628516737
s,saturation_ratio,210.0,0.693109254861346,1.5258793161650341,1.5257085020242915,0.00011195725822853399,0.00017081414074260337
s,saturation_ratio,210.0,0.7182740066676825,1.5259849282139193,1.5257085020242915,0.00018117890098993044,0.0002764261896277542
s,saturation_ratio,210.0,0.740569746606351,1.5260754528934588,1.525910931174089,0.00010781869112319043,0.000164521719369759
s,saturation_ratio,210.0,0.7674576488207839,1.5261810650877585,1.525910931174089,0.00017703124615643765,0.00027013391366947914
s,saturation_ratio,210.0,0.7912800842607549,1.5262715898825252,1.5261133603238868,0.00010368139271439311,0.00015822955863842303
s,saturation_ratio,210.0,0.8200091291985583,1.5263772022168463,1.526720647773279,-0.00022495638408621585,0.000343445556432842
s,saturation_ratio,210.0,0.8454628002519845,1.5264677271342704,1.526720647773279,-0.00016566268320115352,0.00025292063900872463
s,saturation_ratio,210.0,0.8761590597242197,1.5265733396032335,1.5269230769230768,-0.00022904711123241091,0.0003497373198433351
s,saturation_ratio,210.0,0.9033556648626224,1.5266638646409563,1.5269230769230768,-0.00016976119232076835,0.0002592122821205578
s,saturation_ratio,210.0,0.9361538434176956,1.5267694772549703,1.5271255060728746,-0.00023313658012291647,0.00035602881790430807
s,saturation_ratio,210.0,0.9652127296389292,1.5268600024091354,1.5271255060728746,-0.0001738584436467723,0.0002655036637391195
s,saturation_ratio,210.0,1.068749099662175,1.5271617533258264,1.5275303643724696,-0.00024131176390371686,0.000368611046643208
s,saturation_ratio,210.0,1.1019238376654363,1.5272522787208411,1.5271255060728746,8.301390256559366e-05,0.0001267726479665665
s,saturation_ratio,210.0,1.1419314406368952,1.5273578917535207,1.527732793522267,-0.0002453974741761503,0.00037490176874643844
s,saturation_ratio,210.0,1.1773778109522417,1.5274484172661869,1.527732793522267,-0.0001861426666273223,0.0002843762560802432
s,saturation_ratio,210.0,1.2201249250429749,1.5275540304351933,1.5279352226720648,-0.00024948193563131897,0.00038119223687149706
s,saturation_ratio,210.0,1.2579984771538917,1.5276445560699052,1.5279352226720648,-0.00019023489860471633,0.00029066660215959494
s,saturation_ratio,210.0,1.303672689737678,1.527750169375877,1.5281376518218623,-0.0002535651454719004,0.0003874824459852988
s,saturation_ratio,210.0,1.3441396243416246,1.5278406951272963,1.5281376518218623,-0.00019432588040223418,0.0002969566945660862
s,saturation_ratio,210.0,1.392941367793147,1.527946308577596,1.52834008097166,-0.000257647102871099,0.0003937723940641291
s,saturation_ratio,210.0,1.4361792661408996,1.5280368344478685,1.52834008097166,-0.00019841560629539493,0.00030324652379154493
s,saturation_ratio,210.0,1.4883226973941328,1.5281424480326613,1.5285425101214576,-0.0002617278133563283,0.00040006208879628247
s,saturation_ratio,210.0,1.534521300570469,1.5282329740246754,1.5285425101214576,-0.0002025040813275104,0.0003095360967821925
s,saturation_ratio,210.0,1.5902352409046194,1.5283385877475855,1.528744939271255,-0.00026580727316313497,0.0004063515236696347
s,saturation_ratio,210.0,1.6395972824700733,1.5284291138545243,1.528744939271255,-0.00020659130808397684,0.00031582541673080833
s,saturation_ratio,210.0,1.69912622164714,1.5285347277214023,1.52834008097166,0.0001273582706922692,0.00019464674974223328
s,saturation_ratio,210.0,1.7518683172946936,1.5286252539483902,1.52834008097166,0.00018659000066846337,0.0002851729767301414
s,saturation_ratio,210.0,1.815473486455109,1.528730867947936,1.5285425101214576,0.00012322707757950134,0.00018835782647830257
s,saturation_ratio,210.0,1.87182708458591,1.5288213942963622,1.5285425101214576,0.000182451042779612,0.0002788841749046256
s,saturation_ratio,210.0,1.9397876026104544,1.5289270084351707,1.528744939271255,0.00011909714906556072,0.00018206916391561023
s,saturation_ratio,230.0,0.0051552035833936,1.4416840661805383,1.442004048582996,-0.00022190118174217235,0.0003199824024575637
s,saturation_ratio,230.0,0.0053423738134509,1.441777656722346,1.4423076923076923,-0.0003674913391734809,0.0005300355853463667
s,saturation_ratio,230.0,0.0055082049253861,1.4418578772451522,1.441902834008097,-3.117877424502716e-05,4.495676294480333e-05
s,saturation_ratio,230.0,0.0057081915925292,1.4419514679314351,1.4425101214574898,-0.0003872787564847098,0.0005586535260546643
s,saturation_ratio,230.0,0.0058853779505009,1.4420316885801223,1.442408906882591,-0.00026151967078730953,0.0003772183024686182
s,saturation_ratio,230.0,0.0060990586572178,1.4421252794038117,1.442408906882591,-0.00019663458636856446,0.0002836274787791915
s,saturation_ratio,230.0,0.0062883778090035,1.4422055001767269,1.442712550607287,-0.00035145631078538315,0.0005070504305602075
s,saturation_ratio,230.0,0.0065166902514044,1.4422990911492735,1.4423076923076923,-5.963469837055868e-06,8.601158418830579e-06
s,saturation_ratio,230.0,0.0067189729871813,1.4423793120409139,1.442914979757085,-0.00037123997164502034,0.0005356677161711954
s,saturation_ratio,230.0,0.0069629190698948,1.4424729031560222,1.4428137651821862,-0.0002362481107331074,0.00034086202616401273
s,saturation_ratio,230.0,0.0071790530680003,1.4425531241732186,1.4428137651821862,-0.00018064771438793336,0.00026064100896761033
s,saturation_ratio,230.0,0.0074397033008368,1.4426467154269196,1.442712550607287,-4.5632915815281784e-05,6.583518036751279e-05
s,saturation_ratio,230.0,0.0076706370231719,1.4427269365664854,1.4430161943319837,-0.0002004535823190601,0.0002892577654982631
s,saturation_ratio,230.0,0.007949135218847,1.4428205279686597,1.44331983805668,-0.00034594555888089383,0.0004993100880203993
s,saturation_ratio,230.0,0.0081958820730162,1.4429007492281831,1.4432186234817814,-0.00022025370822296452,0.0003178742535983048
s,saturation_ratio,230.0,0.0084934503665498,1.4429943407710153,1.4435222672064776,-0.00036572101965835215,0.0005279264354622892
s,saturation_ratio,230.0,0.0087570931530028,1.4430745621557717,1.4431174089068826,-2.9690412468474132e-05,4.284675111088099e-05
s,saturation_ratio,230.0,0.0090750373648202,1.4431681538383758,1.443724696356275,-0.0003854907513211449,0.0005565425178992722
s,saturation_ratio,230.0,0.0093567330285105,1.4432483753436516,1.443825910931174,-0.00040000361757596456,0.000577535587522382
s,saturation_ratio,230.0,0.0096964483947809,1.4433419671743473,1.4436234817813764,-0.00019500556106347695,0.0002815146070291874
s,saturation_ratio,230.0,0.010682004961377,1.4435960025216348,1.4439271255060728,-0.000229321119181825,0.0003311229844380481
s,saturation_ratio,230.0,0.0110698370408965,1.443689594632038,1.443724696356275,-2.4313308711579197e-05,3.5101724237041054e-05
s,saturation_ratio,230.0,0.0114134527161627,1.4437698165020871,1.444331983805668,-0.0003892230525143442,0.0005621673035809405
s,saturation_ratio,230.0,0.011827841505291,1.4438634087602003,1.4439271255060728,-4.412739725368459e-05,6.371674587257736e-05
s,saturation_ratio,230.0,0.0121949861823777,1.4439436307526519,1.4442307692307692,-0.00019881758804396628,0.0002871384781173436
s,saturation_ratio,230.0,0.012637750145503,1.4440372231476424,1.4445344129554656,-0.0003441868905054146,0.0004971898078232062
s,saturation_ratio,230.0,0.0130300349672261,1.444117445264684,1.4444331983805667,-0.00021860001295776027,0.000315753115882611
s,saturation_ratio,230.0,0.0135031170876542,1.4442110378017854,1.4444331983805667,-0.0001538046751005196,0.00022216057878132744
s,saturation_ratio,230.0,0.0139222635194518,1.444291260035674,1.444331983805668,-2.819557445974073e-05,4.0723769993977754e-05
s,saturation_ratio,230.0,0.0144277398258092,1.4443848527201064,1.4449392712550606,-0.0003836967725796741,0.000554418534954193
s,saturation_ratio,230.0,0.0148755872100566,1.4444650750776098,1.444838056680162,-0.00025814768709039805,0.0003729816025521693
s,saturation_ratio,230.0,0.0154156758865373,1.4445586678970426,1.444838056680162,-0.0001933703101379765,0.0002793887831193942
s,saturation_ratio,230.0,0.0158941895141424,1.4446388903788163,1.4451417004048583,-0.0003479312969109944,0.0005028100260420221
s,saturation_ratio,230.0,0.0164712606345768,1.4447324833415196,1.444736842105263,-3.016994940852624e-06,4.3587637434949755e-06
s,saturation_ratio,230.0,0.0169825403692762,1.444812705939079,1.445344129554656,-0.0003676796443908926,0.0005314236155771201
s,saturation_ratio,230.0,0.0175991262977377,1.4449062990479735,1.4449392712550606,-2.2819095406307528e-05,3.29722070870897e-05
s,saturation_ratio,230.0,0.018145415790939,1.444986521769592,1.445242914979757,-0.00017740492446454797,0.0002563932101649069
s,saturation_ratio,230.0,0.01880422229453,1.4450801150123813,1.4451417004048583,-4.261546979079821e-05,6.158539247702599e-05
s,saturation_ratio,230.0,0.0193879188311384,1.4451603378579512,1.4457489878542509,-0.00040715919654446206,0.000588649996299706
s,saturation_ratio,230.0,0.0200918369537215,1.4452539312451642,1.4455465587044534,-0.00020243378362812085,0.000292627459289152
s,saturation_ratio,230.0,0.0207155019721573,1.4453341542062226,1.4456477732793522,-0.00021694016960869587,0.0003136190731296562
s,saturation_ratio,230.0,0.0214676207211376,1.4454277477377333,1.4456477732793522,-0.00015219858231429098,0.00022002554161892895
s,saturation_ratio,230.0,0.0221339910537089,1.445507970822533,1.4455465587044534,-2.6694319659301503e-05,3.858788192045992e-05
s,saturation_ratio,230.0,0.0229376109555405,1.4456015644875964,1.446153846153846,-0.0003818968968746843,0.0005522816662495433
s,saturation_ratio,230.0,0.0236496108384984,1.44568178769603,1.446153846153846,-0.00032642340168124155,0.00047205845781594924
s,saturation_ratio,230.0,0.0245082584224011,1.4457753815066638,1.4460526315789473,-0.00019172889439070994,0.00027725007228340814
s,saturation_ratio,230.0,0.02526901232838,1.44585560483029,1.446153846153846,-0.00020623070245889241,0.0002982413235559367
